event_id,sites.name,treatments.name,min_date,max_date,mgmttype,cover_crop,crop_name,level,units,notes,attributes_keyvalue,citation,site_id,treatment_id,event_type,exact_date,estimated,citation_id,relative_timing,relative_timing_days,reported_amount,reported_units,reported_material,crop_display,depth_m,intensity_category,method_id,attributes_json
russell-harvest-0123,russell_ranch_davis,conv_corn_tomato,2011-09-13,2011-09-13,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0124,russell_ranch_davis,conv_corn_tomato,2013-08-20,2013-08-20,harvest,NA,Tomato,NA,NA,Tomato harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0125,russell_ranch_davis,conv_corn_tomato,2013-08-20,2013-08-20,harvest,NA,Tomato,NA,NA,Tomato harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0126,russell_ranch_davis,conv_corn_tomato,2013-08-20,2013-08-20,harvest,NA,Tomato,NA,NA,Tomato harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0127,russell_ranch_davis,conv_corn_tomato,2013-08-20,2013-08-20,harvest,NA,Tomato,NA,NA,Tomato harvest - GT cart,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0128,russell_ranch_davis,conv_corn_tomato,2013-08-20,2013-08-20,harvest,NA,Tomato,NA,NA,Tomato harvest - GT cart,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0129,russell_ranch_davis,conv_corn_tomato,2013-08-20,2013-08-20,harvest,NA,Tomato,NA,NA,Tomato harvest - GT cart,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0130,russell_ranch_davis,conv_corn_tomato,2013-08-20,2013-08-20,harvest,NA,Tomato,NA,NA,Tomato harvest - GT cart,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0131,russell_ranch_davis,conv_corn_tomato,2013-08-20,2013-08-20,harvest,NA,Tomato,NA,NA,Tomato harvest - GT cart,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0132,russell_ranch_davis,conv_corn_tomato,2013-08-20,2013-08-20,harvest,NA,Tomato,NA,NA,Tomato harvest - GT cart,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0133,russell_ranch_davis,conv_corn_tomato,1994-08-27,1994-08-27,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0134,russell_ranch_davis,conv_corn_tomato,1994-08-27,1994-08-27,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0135,russell_ranch_davis,conv_corn_tomato,1994-08-27,1994-08-27,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0136,russell_ranch_davis,conv_corn_tomato,1995-09-08,1995-09-08,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0137,russell_ranch_davis,conv_corn_tomato,1995-09-08,1995-09-08,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0138,russell_ranch_davis,conv_corn_tomato,1995-09-08,1995-09-08,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0139,russell_ranch_davis,conv_corn_tomato,1995-09-09,1995-09-09,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0140,russell_ranch_davis,conv_corn_tomato,1995-09-09,1995-09-09,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0141,russell_ranch_davis,conv_corn_tomato,1996-08-22,1996-08-22,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0142,russell_ranch_davis,conv_corn_tomato,1996-08-23,1996-08-23,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0143,russell_ranch_davis,conv_corn_tomato,1996-08-23,1996-08-23,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0144,russell_ranch_davis,conv_corn_tomato,1997-08-15,1997-08-15,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0145,russell_ranch_davis,conv_corn_tomato,1997-08-15,1997-08-15,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0146,russell_ranch_davis,conv_corn_tomato,1997-08-22,1997-08-22,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0147,russell_ranch_davis,conv_corn_tomato,1997-08-22,1997-08-22,harvest,NA,Tomato,NA,NA,Tomato machine harvest,equipment=Tomato Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0148,russell_ranch_davis,conv_corn_tomato,2010-07-09,2010-07-09,harvest,NA,Wheat,NA,NA,Harvest Wheat,equipment=no equipment; Case 1680 Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0149,russell_ranch_davis,conv_corn_tomato,2010-07-09,2010-07-09,harvest,NA,Wheat,NA,NA,Harvest Wheat,equipment=no equipment; Case 1680 Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0150,russell_ranch_davis,conv_corn_tomato,2010-07-09,2010-07-09,harvest,NA,Wheat,NA,NA,Harvest Wheat,equipment=no equipment; Case 1680 Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0151,russell_ranch_davis,conv_corn_tomato,2011-07-09,2011-07-09,harvest,NA,Wheat,NA,NA,Harvest Wheat,equipment=no equipment; Case 1680 Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0152,russell_ranch_davis,conv_corn_tomato,2011-07-09,2011-07-09,harvest,NA,Wheat,NA,NA,Harvest Wheat,equipment=no equipment; Case 1680 Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0153,russell_ranch_davis,conv_corn_tomato,2011-07-09,2011-07-09,harvest,NA,Wheat,NA,NA,Harvest Wheat,equipment=no equipment; Case 1680 Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0154,russell_ranch_davis,conv_corn_tomato,2012-06-25,2012-06-25,harvest,NA,Wheat,NA,NA,Harvest Wheat,equipment=no equipment; Case 1680 Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0155,russell_ranch_davis,conv_corn_tomato,2012-06-25,2012-06-25,harvest,NA,Wheat,NA,NA,Harvest Wheat,equipment=no equipment; Case 1680 Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0156,russell_ranch_davis,conv_corn_tomato,2012-06-25,2012-06-25,harvest,NA,Wheat,NA,NA,Harvest Wheat,equipment=no equipment; Case 1680 Harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0157,russell_ranch_davis,conv_wheat_tomato,2000-08-24,2000-08-24,harvest,NA,Tomato,NA,NA,GT Cart for Tom,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0158,russell_ranch_davis,conv_wheat_tomato,2000-08-24,2000-08-24,harvest,NA,Tomato,NA,NA,GT Cart for Tom,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0159,russell_ranch_davis,conv_wheat_tomato,2000-08-24,2000-08-24,harvest,NA,Tomato,NA,NA,GT Cart for Tom,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0160,russell_ranch_davis,conv_wheat_tomato,2000-08-24,2000-08-24,harvest,NA,Tomato,NA,NA,GT Cart for Tom,equipment=Romminger GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0161,russell_ranch_davis,conv_wheat_tomato,2000-08-24,2000-08-24,harvest,NA,Tomato,NA,NA,GT Cart for Tom,equipment=Romminger GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0162,russell_ranch_davis,conv_wheat_tomato,2000-08-24,2000-08-24,harvest,NA,Tomato,NA,NA,GT Cart for Tom,equipment=Romminger GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0163,russell_ranch_davis,conv_wheat_tomato,2001-08-29,2001-08-29,harvest,NA,Tomato,NA,NA,GT Cart for tomato harvest,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0164,russell_ranch_davis,conv_wheat_tomato,2001-08-29,2001-08-29,harvest,NA,Tomato,NA,NA,GT Cart for tomato harvest,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0165,russell_ranch_davis,conv_wheat_tomato,2001-08-29,2001-08-29,harvest,NA,Tomato,NA,NA,GT Cart for tomato harvest,equipment=LTRAS GT Cart;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0166,russell_ranch_davis,conv_wheat_tomato,2004-08-10,2004-08-10,harvest,NA,Tomato,NA,NA,Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0167,russell_ranch_davis,conv_wheat_tomato,2004-08-10,2004-08-10,harvest,NA,Tomato,NA,NA,Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0168,russell_ranch_davis,conv_wheat_tomato,2004-08-10,2004-08-10,harvest,NA,Tomato,NA,NA,Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0169,russell_ranch_davis,conv_wheat_tomato,2004-08-11,2004-08-11,harvest,NA,Tomato,NA,NA,Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0170,russell_ranch_davis,conv_wheat_tomato,2004-08-11,2004-08-11,harvest,NA,Tomato,NA,NA,Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0171,russell_ranch_davis,conv_wheat_tomato,2004-08-11,2004-08-11,harvest,NA,Tomato,NA,NA,Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0172,russell_ranch_davis,conv_wheat_tomato,2002-08-19,2002-08-19,harvest,NA,Tomato,NA,NA,Machine Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0173,russell_ranch_davis,conv_wheat_tomato,2002-08-19,2002-08-19,harvest,NA,Tomato,NA,NA,Machine Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0174,russell_ranch_davis,conv_wheat_tomato,2002-08-19,2002-08-19,harvest,NA,Tomato,NA,NA,Machine Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0175,russell_ranch_davis,conv_wheat_tomato,2004-08-11,2004-08-11,harvest,NA,Tomato,NA,NA,Machine Harvest for Weights,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0176,russell_ranch_davis,conv_wheat_tomato,2004-08-11,2004-08-11,harvest,NA,Tomato,NA,NA,Machine Harvest for Weights,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0177,russell_ranch_davis,conv_wheat_tomato,2004-08-11,2004-08-11,harvest,NA,Tomato,NA,NA,Machine Harvest for Weights,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0178,russell_ranch_davis,conv_wheat_tomato,2003-08-20,2003-08-20,harvest,NA,Tomato,NA,NA,Machine Harvest Tomato,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0179,russell_ranch_davis,conv_wheat_tomato,2003-08-20,2003-08-20,harvest,NA,Tomato,NA,NA,Machine Harvest Tomato,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0180,russell_ranch_davis,conv_wheat_tomato,2003-08-20,2003-08-20,harvest,NA,Tomato,NA,NA,Machine Harvest Tomato,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0181,russell_ranch_davis,conv_wheat_tomato,2001-08-29,2001-08-29,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=Irrigation pipe;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0182,russell_ranch_davis,conv_wheat_tomato,2001-08-29,2001-08-29,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=Irrigation pipe;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0183,russell_ranch_davis,conv_wheat_tomato,2001-08-29,2001-08-29,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=Irrigation pipe;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0184,russell_ranch_davis,conv_wheat_tomato,2012-09-05,2012-09-05,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=Irrigation pipe;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0185,russell_ranch_davis,conv_wheat_tomato,2012-09-05,2012-09-05,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=Irrigation pipe;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0186,russell_ranch_davis,conv_wheat_tomato,2012-09-05,2012-09-05,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=Irrigation pipe;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0187,russell_ranch_davis,conv_wheat_tomato,1999-09-01,1999-09-01,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0188,russell_ranch_davis,conv_wheat_tomato,1999-09-01,1999-09-01,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0189,russell_ranch_davis,conv_wheat_tomato,1999-09-01,1999-09-01,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0190,russell_ranch_davis,conv_wheat_tomato,2000-08-24,2000-08-24,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0191,russell_ranch_davis,conv_wheat_tomato,2000-08-24,2000-08-24,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0192,russell_ranch_davis,conv_wheat_tomato,2000-08-24,2000-08-24,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0193,russell_ranch_davis,conv_wheat_tomato,2006-09-13,2006-09-13,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0194,russell_ranch_davis,conv_wheat_tomato,2006-09-13,2006-09-13,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0195,russell_ranch_davis,conv_wheat_tomato,2006-09-13,2006-09-13,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0196,russell_ranch_davis,conv_wheat_tomato,2007-09-11,2007-09-11,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0197,russell_ranch_davis,conv_wheat_tomato,2007-09-11,2007-09-11,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0198,russell_ranch_davis,conv_wheat_tomato,2007-09-11,2007-09-11,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0199,russell_ranch_davis,conv_wheat_tomato,2008-10-03,2008-10-03,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0200,russell_ranch_davis,conv_wheat_tomato,2008-10-03,2008-10-03,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0201,russell_ranch_davis,conv_wheat_tomato,2008-10-03,2008-10-03,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0202,russell_ranch_davis,conv_wheat_tomato,2009-10-01,2009-10-01,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=2,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0203,russell_ranch_davis,conv_wheat_tomato,2009-10-01,2009-10-01,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=2,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0204,russell_ranch_davis,conv_wheat_tomato,2009-10-01,2009-10-01,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=2,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0205,russell_ranch_davis,conv_wheat_tomato,2010-09-06,2010-09-06,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0206,russell_ranch_davis,conv_wheat_tomato,2010-09-06,2010-09-06,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0207,russell_ranch_davis,conv_wheat_tomato,2010-09-06,2010-09-06,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0208,russell_ranch_davis,conv_wheat_tomato,2011-09-13,2011-09-13,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0209,russell_ranch_davis,conv_wheat_tomato,2011-09-13,2011-09-13,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0210,russell_ranch_davis,conv_wheat_tomato,2011-09-13,2011-09-13,harvest,NA,Tomato,NA,NA,Tomato Harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-harvest-0211,russell_ranch_davis,conv_wheat_tomato,2013-08-20,2013-08-20,harvest,NA,Tomato,NA,NA,Tomato harvest,equipment=no equipment; 1995 tomato harvester;passes=1,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
